transaction_id,customer_id,transaction_date,amount,payment_method
af9e59c4-8342-4b62-a692-db8573eeec74,8133679f-033d-4ddb-92eb-d651071ad44f,05/12/2023,454.02,Bank Transfer
8caa61dc-bc36-4bcb-bca7-320051d79782,382b7ac3-352a-492f-9b04-a9a9497f209a,14/11/2023,595.73,PayPal
1925782e-c236-484a-bae3-e5848e3fc204,4e1ae961-9f45-4c43-92b8-18d59f7c8374,02/11/2023,377.76,Cash
5e74fc6d-7675-4f31-8ded-5a54d3b581c1,0c35ba87-304c-4a62-92bc-ed614f47f751,28/04/2024,195.88,Cash
1640bbe2-2f2f-4e38-931d-ecd735f54cc4,1b81040f-184e-47c7-b6f7-86c39fb5c69d,10/01/2024,219.24,Bank Transfer
28aa543a-ee48-43d6-92f2-d07f08cc3cb5,78c7ab77-42af-4d36-8147-747313bf3368,19/07/2024,535.55,PayPal
ab1df415-953c-40d6-8764-466b2f20e4be,8133679f-033d-4ddb-92eb-d651071ad44f,04/03/2024,30.88,Bank Transfer
8db3fde0-4fe8-451d-962d-42c9cbb65820,688e902e-f164-420a-bbd9-be97fb9cf31e,21/12/2023,562.91,PayPal
60cb1b78-eb91-4d3b-a6e2-d45d5b3f8460,4ded3c08-28b4-42a4-a1cb-a858233d79e3,12/05/2024,163.57,Credit Card
826b2faa-6ef7-4231-a13c-7ba9cef1cbdc,4a5a0518-1e89-4ca8-b15e-dd0148f20aa2,22/09/2024,68.62,Debit Card
210aee97-0705-4a61-a616-d4dd98073963,75baf235-001c-4aea-882e-00ad7bdbf1b7,08/09/2024,409.3,Cash
993c555a-54fd-4eaf-be36-2f4551ba3f1a,059905ec-c843-4237-b2f1-ffd9ea1bc44b,23/09/2024,639.41,Bank Transfer
9ec44505-ddaa-43e8-a28a-4265b4b31d09,b5dfd8da-bab8-498e-9789-a2435c59d19f,15/03/2024,431.08,PayPal
e934a9af-f935-4b23-8bb0-d30c5e16c2a8,d7294bc8-a5bf-45f9-bca2-11eb5425be9a,08/11/2023,586.74,Credit Card
5a65b222-ae2c-41d9-ba09-0265e07e4886,146721b0-4519-4ddb-bcf3-e3a6f6eac2dc,24/01/2024,907.76,Debit Card
ef49a443-c304-4b2e-a093-20aa1131e22d,1848ede1-8f8c-4f80-9c13-4df0bc1dc6c7,12/05/2024,447.95,Debit Card
a2c334a1-c584-4013-a89a-22d063935f97,1b81040f-184e-47c7-b6f7-86c39fb5c69d,24/12/2023,309.78,Bank Transfer
a00f777f-e36c-49ce-96df-95126883b308,8db8992c-7ace-45b3-b23f-bb8b2b16612f,20/10/2023,856.89,Credit Card
bf2fcad5-8c20-406e-80f4-4cdeb8b78a09,ce278477-688b-4b0e-8b24-644ac8ac00b2,04/07/2024,326.5,Debit Card
9182f176-4ecb-4c39-a7a0-4b865f44d200,a9504ed6-ed1b-4712-8342-15fc8a264c41,28/02/2024,192.26,PayPal
1f06afc8-ab43-4a46-801b-f9f255215893,78c7ab77-42af-4d36-8147-747313bf3368,13/01/2024,309.39,Credit Card
035d9940-ab29-4b89-8499-d3ae6d8b1147,baba7087-8d29-4f61-8ead-4faba283f5b5,16/09/2024,66.21,PayPal
f982a765-0bea-4608-9044-455718eb763f,fb87ffbd-82d5-4dc7-8632-c538dd1c7c95,08/01/2024,285.22,Cash
115d1428-9f13-41a5-87a4-121daf40c22c,173685b3-8fb2-4c3e-be7a-915139427103,28/05/2024,949.75,Debit Card
eb14ede5-24a1-4915-9016-e372af99cea7,11e54b2b-16df-4499-aea8-a7ca745b4b0a,25/01/2024,718.67,Debit Card
b2f05413-6fb8-4ebe-b465-bc68bcec32b7,faff4dff-5a1b-4824-a5f3-2f88990b4e00,29/12/2023,301.12,Credit Card
9a8d1f1f-9eb8-4c94-87d3-83fc5fa1789a,8133679f-033d-4ddb-92eb-d651071ad44f,18/07/2024,305.14,Debit Card
43bfff36-7dbb-4b0d-9fcd-577ee4b4ab69,8db8992c-7ace-45b3-b23f-bb8b2b16612f,19/03/2024,159.79,PayPal
a8eeb974-89ec-4fbc-947e-766638843798,ba79031f-046c-4ea1-b50a-07b8d34d822b,13/11/2023,735.95,PayPal
4f6b93aa-7583-41a2-b957-4b9d56aae04d,11e54b2b-16df-4499-aea8-a7ca745b4b0a,24/08/2024,94.93,Credit Card
f72d9281-3b70-4ba9-b2ab-f0e10ac6f9cd,0f221489-5f3c-46cd-8126-5270da1aeb99,02/01/2024,282.98,Credit Card
b8640083-3299-4210-997e-1e91f374a708,925b19d3-6307-41c3-826b-0e309f280d8a,27/06/2024,911.8,Bank Transfer
ae9a2184-cf70-409f-b7a0-7f104fdd5d7a,11e54b2b-16df-4499-aea8-a7ca745b4b0a,05/02/2024,683.51,Bank Transfer
7db29528-9951-4d7f-8ce9-c124349f0b4a,1ab405b8-4aa2-4087-b3c4-ed39c3911fba,26/06/2024,596.91,Bank Transfer
c2292d45-3917-4d33-99bf-9ccaf30edb87,48026ef5-661f-4139-a7f4-718fe486c7e0,17/05/2024,291.55,PayPal
f7d66905-4f15-4c8a-a24f-cf1fd09d3366,1cd21754-cfe9-44ed-8c6b-145c696a71ab,13/01/2024,155.39,Bank Transfer
a5da62e6-4e75-4546-b052-4ba99c477d95,78c7ab77-42af-4d36-8147-747313bf3368,15/11/2023,129.12,Credit Card
c47b71c0-f627-424e-9c2d-f347811a4459,9a56de76-e5fb-469e-ad46-48437e8ad290,12/06/2024,404.34,PayPal
562ead77-3dfa-41d6-88b1-cdcdc31f5c87,5fa4c487-f81b-45b2-9eb1-12a77cf6cc8a,20/11/2023,658.17,Credit Card
e0673a23-3656-469e-9169-8e52dd4e76f1,173685b3-8fb2-4c3e-be7a-915139427103,01/02/2024,232.9,Credit Card
c00d241e-832c-46b6-9007-6ba6dd573621,ca19242f-47ae-47b1-b85c-d8f99e380197,14/10/2023,77.03,Bank Transfer
c433b216-af4b-4337-b62f-81787176c3bc,5d7a4c06-1390-4d43-a997-1a2c6bb6813d,29/12/2023,884.43,Cash
56d5099d-2d51-410f-9338-ae8e4d63b19b,2e053e3e-2590-4af9-b3e2-8230a35f059c,10/07/2024,289.96,Cash
f25e34b6-4df9-4799-b579-d74dacb63a1e,aa5892c8-4edf-486a-a56e-09e3b81bdd8e,02/12/2023,861.72,Debit Card
4106ccb7-15b3-4b0a-95ea-94c0b969daa3,b5dfd8da-bab8-498e-9789-a2435c59d19f,16/08/2024,272.64,Credit Card
2c48f736-9fde-4e52-a3e9-f965c86a3fdd,baba7087-8d29-4f61-8ead-4faba283f5b5,04/04/2024,181.19,Debit Card
9060176f-775a-482a-b5a9-116b0e658438,0f221489-5f3c-46cd-8126-5270da1aeb99,08/02/2024,234.81,Debit Card
23d87c68-34b7-4250-a83f-55e102725436,c39343a4-7273-4f8d-882c-94005cf70af4,07/02/2024,311.34,Credit Card
6601c21e-7c75-4eac-ab00-73753a4cc3a2,1fa119c0-7d62-48c3-9d7b-f616f4190772,17/10/2023,285.08,Bank Transfer
63a0eb39-dfdd-4fb9-8112-844559f74839,1baba348-e104-48d4-94d7-b755a0e87738,14/08/2024,892.68,Cash
a753a4cf-c106-4e0d-8b06-20cf8e351a6a,87e276db-3ddc-4fb9-b003-96899b697aea,28/12/2023,63.82,Credit Card
265f470b-212c-4429-884f-025aed89dd2f,b5dfd8da-bab8-498e-9789-a2435c59d19f,01/06/2024,773.16,Debit Card
38d39b62-12da-4924-964b-1ae3c1b1356a,d9dd496b-5d89-460a-b31b-87b9485012b9,28/07/2024,142.23,Cash
5c385602-b6a6-4e0b-8bbc-329e1e28f184,b077c516-14b3-4bd0-89e7-614ab84fbcf8,11/03/2024,11.1,Credit Card
91d4e7b6-7c8d-46a6-83cd-7f02cdc681ee,16b9b3ac-8c03-4f25-aee4-76cd0ffe6639,26/04/2024,295.83,PayPal
4c40d916-726c-424c-adc8-159e9e66686f,35bbf576-1043-471e-afe5-3bf7724b9fe2,08/11/2023,361.69,PayPal
c380306f-1bc0-41c3-906f-143838685c63,5d7a4c06-1390-4d43-a997-1a2c6bb6813d,14/08/2024,996.78,Debit Card
3bc83200-fdb7-43f3-ab87-379b8dc7702b,98f5a26f-f171-4ecf-8cd3-f977d40427e1,11/04/2024,58.47,Credit Card
22db87ae-6e58-4012-a855-aeac8b5f130a,f5ebc0af-8e04-48bb-bad9-c4a023f56b56,03/10/2024,168.68,PayPal
e1f5a099-d4d6-4f4d-bc5d-5cf72fbfb5b6,578d190a-e69d-44b4-84df-21af3e6d0a5f,05/12/2023,203.53,Credit Card
6027ab07-7dc1-479d-8aee-f1a6185192fa,f259c312-fb0d-43b2-ad67-29ab97ecf7da,30/01/2024,310.62,PayPal
1b744c91-4934-4dc8-990b-91c8461e7404,a803cd8e-7fda-40a7-8af4-c0fe2701d92e,10/04/2024,979.03,Credit Card
f1507f70-e2b6-48a3-98ec-19e417c50a8c,c39343a4-7273-4f8d-882c-94005cf70af4,17/05/2024,798.44,Credit Card
e1dcb8fe-52cc-41f2-b38a-8d7444697c11,b5dfd8da-bab8-498e-9789-a2435c59d19f,16/08/2024,327.92,Credit Card
6bb07d2f-9e51-4257-80db-ccd172e28b7f,b2f7fda3-1b70-4ef8-83c5-756f7b7ddc92,07/07/2024,574.32,Debit Card
f72281ba-804c-42c7-b30e-4de67755d8e8,a9504ed6-ed1b-4712-8342-15fc8a264c41,11/11/2023,678.75,PayPal
49d175a3-94ab-42dd-8ec4-b7e23f509e90,d0fd2394-ae99-49d9-9393-0a58ed95d431,24/05/2024,413.71,Bank Transfer
21919d52-a5a5-4b7d-b727-2433eaa4fcc0,0b3748ad-8baf-4c1c-8aa7-03f3dd0e9813,29/02/2024,28.8,Debit Card
04350da6-443c-4594-b61e-21e73b99b2ab,8db8992c-7ace-45b3-b23f-bb8b2b16612f,23/03/2024,966.55,Debit Card
93ff4b6f-b931-4ce9-b26f-c5a6fae4d549,13b9f49d-f26e-46af-8b0d-0afcfa299697,26/10/2023,903.07,Cash
938b8f3e-4f07-4d2d-acf3-7a3538e39a0c,c43e2556-d40d-4a17-9d8c-90d341bed4ae,09/03/2024,475.13,PayPal
19b505de-3b74-4a92-aa68-cbf42a2e27db,ba79031f-046c-4ea1-b50a-07b8d34d822b,20/10/2023,183.42,Bank Transfer
bf7b5adb-c337-4a2a-8053-64e1367d7aa3,0f221489-5f3c-46cd-8126-5270da1aeb99,07/03/2024,657.84,PayPal
56a659cc-3428-4c54-9afd-01a727921595,e9418207-8616-428f-8e1c-eb342eb86905,27/12/2023,871.79,PayPal
3ef5fea3-1fee-4b87-90ff-8e28af2b11c2,ffc7d293-928e-41b0-bd6e-c7dcf3677479,07/04/2024,634.07,Bank Transfer
c72d1e4e-388f-4d83-b712-b8c410c1c745,11e54b2b-16df-4499-aea8-a7ca745b4b0a,19/04/2024,772.15,Debit Card
6f2b3386-5e25-4128-ac1f-e5ba21ba0aee,0c35ba87-304c-4a62-92bc-ed614f47f751,22/10/2023,690.14,Bank Transfer
8a58fd52-ae2b-470b-b38c-dbcf0168a0df,093c1fd2-c9d8-46e1-b8b4-17d1f603f613,17/03/2024,161.99,PayPal
c737f929-deb1-4f5a-b196-0738cea2d441,4a5a0518-1e89-4ca8-b15e-dd0148f20aa2,16/10/2023,171.86,Credit Card
8cc5a317-64c2-415d-9b44-85700ce9289e,2e053e3e-2590-4af9-b3e2-8230a35f059c,24/11/2023,242.4,PayPal
044bd1ae-7de4-41a8-aba1-938d2c9a711d,b2ad62f7-fb41-4609-b461-109496961fa8,06/12/2023,567.23,Bank Transfer
e6d2c56d-5c2a-414d-bdeb-93270b0524ef,b077c516-14b3-4bd0-89e7-614ab84fbcf8,17/07/2024,726.79,Cash
8b8d2384-eab4-4e4a-89cf-e96483792b46,a9504ed6-ed1b-4712-8342-15fc8a264c41,10/10/2023,529.03,Bank Transfer
bbe9c128-9cb0-49eb-b89b-74ce472e9293,98f5a26f-f171-4ecf-8cd3-f977d40427e1,02/03/2024,163.84,Credit Card
bd33c15d-6c84-426c-a1bf-727f09fe120e,78c7ab77-42af-4d36-8147-747313bf3368,16/02/2024,779.68,PayPal
58ff27ef-ddff-4a6a-a269-53135333396e,ca294d49-db75-4c24-a958-11f2373cb76d,24/02/2024,759.81,Credit Card
57ac5577-be78-4e77-9f90-dc013106faae,4b7ed8e6-87ff-4d10-af03-0090290c0ebd,28/05/2024,774.8,PayPal
20fc725b-b923-4e99-a355-63cdfaaba496,065f2ee1-f457-4f24-8005-644bd02aa104,21/01/2024,59.56,Cash
8eec0ac5-dc9f-4838-8554-8fc1ca6be5bf,13b9f49d-f26e-46af-8b0d-0afcfa299697,08/02/2024,721.43,Credit Card
bf497dc5-db59-45c5-a0c4-6b9e67631d50,26906d1e-8e5f-421d-8dab-a35bff5d230c,18/05/2024,276.88,Bank Transfer
c47ed81c-9c0c-486d-a1e1-8881ecd2b8de,7edb38aa-2d4d-4784-8be7-c0c2efb80c81,04/10/2024,114.29,Debit Card
959f72f9-0df9-42c4-8dd9-135f511dc3da,812e3bb2-2986-4223-b75d-dab904a70db6,22/07/2024,25.17,Credit Card
3170329d-5df9-4a4d-ae37-3e167c6dce87,e9418207-8616-428f-8e1c-eb342eb86905,24/06/2024,293.05,Debit Card
9ebc7409-e1da-493d-b590-09b288498000,ca19242f-47ae-47b1-b85c-d8f99e380197,05/05/2024,654.17,Credit Card
82d01257-6084-4dcb-ae13-8028da7668fe,76b1cb47-375e-4ecf-a8b6-4e7312b1f459,23/07/2024,781.34,Bank Transfer
15d17ef6-d3fc-4203-a5ad-82c2b7fe3ca2,0113a41a-72a4-49ac-8d84-96246ed7e1e2,04/08/2024,887.35,Debit Card
af2d675b-25f5-4fad-afc2-f31d87b9677c,5d7a4c06-1390-4d43-a997-1a2c6bb6813d,02/03/2024,880.03,Cash
c04915e2-89a0-4e26-8886-1c8e3b126cad,baba7087-8d29-4f61-8ead-4faba283f5b5,27/12/2023,110.07,Bank Transfer
75ef3a09-6123-441b-a4e0-fdb9ab319c77,065f2ee1-f457-4f24-8005-644bd02aa104,29/06/2024,928,Cash
38a3ea40-f2cf-4f69-a6cf-c0ff08d2779e,5ae2ee97-00a3-436e-aff6-d720ec020dd0,27/07/2024,692.23,Credit Card
81f52ebf-291d-461c-a6db-25cacf00e6eb,b2f7fda3-1b70-4ef8-83c5-756f7b7ddc92,13/03/2024,584.73,Debit Card
5c413c23-b3b5-4da6-abae-dc9461354697,0f221489-5f3c-46cd-8126-5270da1aeb99,15/05/2024,910.7,Debit Card
f4f4d250-b127-434d-a81d-0c26cef6c55e,e2ef4005-45ba-4338-b6b0-20c0298f69b3,03/05/2024,151.84,Cash
f1459ab6-7e3d-46f4-9224-c62cd02fa4c3,5d35181e-7d51-45b5-938f-d016e76b42f1,26/12/2023,880.74,Credit Card
489324b5-e19b-4ef8-873f-5d18c74e4a6c,13e96f4f-965b-4eb3-bbf6-e173069c2b81,12/09/2024,356.37,Bank Transfer
63c721b9-11f0-4d28-bf5f-e8dbd386bc96,5ae2ee97-00a3-436e-aff6-d720ec020dd0,24/08/2024,534.57,Debit Card
03a2bf47-c9bf-4607-b5d9-8517eb018c12,5259b5e7-74e6-4f19-9537-1c90eede8295,24/09/2024,87.12,Cash
0ad0a34c-2c8e-49da-ae2d-a38264c30972,6e15f15d-7dba-410e-bdb0-1838295cb86e,27/11/2023,47.1,Bank Transfer
8e5f43c4-7d67-43db-9352-21d80089becb,fb87ffbd-82d5-4dc7-8632-c538dd1c7c95,27/02/2024,628.71,Debit Card
55bc0662-1945-4dd9-a858-549cf86628fc,4ded3c08-28b4-42a4-a1cb-a858233d79e3,24/03/2024,593.22,Bank Transfer
cdb149a4-2a50-4134-bcf7-971587d82289,0b3748ad-8baf-4c1c-8aa7-03f3dd0e9813,08/02/2024,883.9,Bank Transfer
5c86a407-f173-49b6-b217-f314c8a2df77,1848ede1-8f8c-4f80-9c13-4df0bc1dc6c7,05/05/2024,17.65,Debit Card
f6684aa3-782e-4305-bd41-be475dfbcdd6,76b1cb47-375e-4ecf-a8b6-4e7312b1f459,29/08/2024,776.05,Bank Transfer
bced3555-a793-4608-bcd2-c502f9425dc0,07cb7822-e493-4631-89ef-e621a9d30b45,31/08/2024,556.32,PayPal
d835db6b-3094-4aa2-97d5-10ef5d0e5fa9,b2f7fda3-1b70-4ef8-83c5-756f7b7ddc92,24/11/2023,667.52,Bank Transfer
f35df57c-08dc-47a7-8982-19996184f3b1,578d190a-e69d-44b4-84df-21af3e6d0a5f,27/11/2023,418.48,Cash
2e9472a6-cbe9-4c5a-a4f7-ad4c5b0c18d0,f5ebc0af-8e04-48bb-bad9-c4a023f56b56,29/07/2024,461.14,Credit Card
960fb8e9-035a-461e-9720-a9f05767c5c3,07cb7822-e493-4631-89ef-e621a9d30b45,09/08/2024,422.7,Debit Card
a1f183f5-12bb-40eb-8c5d-384f25167eb8,c43e2556-d40d-4a17-9d8c-90d341bed4ae,02/08/2024,426.88,Bank Transfer
271a9183-77ba-4621-b0f1-53557193e52a,5d35181e-7d51-45b5-938f-d016e76b42f1,26/05/2024,391.98,Cash
c05fc574-60ac-44b3-9d9e-b3991fd6173a,aa5892c8-4edf-486a-a56e-09e3b81bdd8e,26/02/2024,546.17,Credit Card
71559166-8194-44d3-9da8-c395eb0aab17,5d35181e-7d51-45b5-938f-d016e76b42f1,17/09/2024,819.94,PayPal
e6d15be9-949b-4fc4-b591-dcb280a1d6ad,e9418207-8616-428f-8e1c-eb342eb86905,04/09/2024,470.74,Credit Card
1cfd918e-e5d0-43a0-a4c4-01870cd1d891,1b81040f-184e-47c7-b6f7-86c39fb5c69d,05/11/2023,303.94,Cash
1f290c75-3453-46ab-8d68-8eb8d37d8837,c43e2556-d40d-4a17-9d8c-90d341bed4ae,22/10/2023,603.99,PayPal
d799fcd0-7d92-4d1d-bab3-9a63e20899a1,f259c312-fb0d-43b2-ad67-29ab97ecf7da,10/02/2024,190.02,PayPal
c83e74a0-a3e4-469a-ba2b-78f4ff8f2d28,98f5a26f-f171-4ecf-8cd3-f977d40427e1,20/01/2024,487.52,Bank Transfer
6acdf220-8139-491e-8397-6ee7bf2fddcb,382b7ac3-352a-492f-9b04-a9a9497f209a,10/02/2024,504.99,Credit Card
0c99c542-6cef-4042-a385-429aadd39d30,26906d1e-8e5f-421d-8dab-a35bff5d230c,16/12/2023,51.31,PayPal
7b76a76d-448e-4b09-8ea2-793a78dc805a,8d09881d-6f49-487f-af94-28538c82540a,23/01/2024,625.5,PayPal
9e76f89e-d9be-48ae-afbd-944465cae3f6,3897d051-6a45-42d5-8267-ea3208987e0f,14/08/2024,496.78,Bank Transfer
b6ee6ebc-c593-4d71-83dd-dcb5bd94d521,87e276db-3ddc-4fb9-b003-96899b697aea,16/04/2024,155.99,Debit Card
9a769639-4d1d-4f12-a04e-13e4ba743a26,48026ef5-661f-4139-a7f4-718fe486c7e0,13/08/2024,924.44,Debit Card
ce93df9c-a84c-43cb-bba0-9904648d28d9,0b3748ad-8baf-4c1c-8aa7-03f3dd0e9813,20/05/2024,769.4,Credit Card
16ac615b-05e0-4bcf-9d12-2ba5afa2d45f,5ae2ee97-00a3-436e-aff6-d720ec020dd0,05/08/2024,825.82,PayPal
912227fe-2330-4c07-8f70-afe63f8116d2,1baba348-e104-48d4-94d7-b755a0e87738,29/05/2024,951.68,Credit Card
ebf140cf-f7a2-4447-a911-f7a9d4cb96bf,c39343a4-7273-4f8d-882c-94005cf70af4,22/10/2023,299.32,PayPal
9c18e145-a1d1-4565-bf08-e424f6739a2f,4b7ed8e6-87ff-4d10-af03-0090290c0ebd,05/11/2023,39.62,PayPal
49970f7e-22ee-490f-90d1-89dd7e6afbd0,a803cd8e-7fda-40a7-8af4-c0fe2701d92e,06/03/2024,265.18,PayPal
e20d1987-9f9a-4d94-8242-34bd542b0c78,8c18be16-d1d8-47fd-af06-d7d3065a20a8,11/02/2024,598.37,PayPal
42cd9baf-53f9-4ff3-bbf2-60cc3b08e890,4ded3c08-28b4-42a4-a1cb-a858233d79e3,04/07/2024,944.61,Debit Card
e2073bb2-9e2f-459b-a484-2b8eec6a4acf,ce278477-688b-4b0e-8b24-644ac8ac00b2,12/12/2023,306.36,PayPal
dd8c23cc-2e9a-440c-85b3-b36f66ea8ff3,aa5892c8-4edf-486a-a56e-09e3b81bdd8e,30/09/2024,715.32,Bank Transfer
6de11932-2766-4271-aadd-f286b87ed68b,abe24589-9707-4101-a295-98a08b4f1ad9,06/03/2024,462.2,Debit Card
739b4b0d-c2a8-48f5-a4e5-a02bcd35b4b0,faff4dff-5a1b-4824-a5f3-2f88990b4e00,02/01/2024,616.12,Bank Transfer
c3f28df1-c9ef-480f-aa01-72bc75c3dc11,bfc791f6-ffac-4261-814e-3e1161250633,15/06/2024,741.59,Cash
27d2b9b4-e823-4da2-8895-a31486092531,ce278477-688b-4b0e-8b24-644ac8ac00b2,16/10/2023,140.24,Bank Transfer
70f82a72-a692-47f3-9bcb-f48bb3a79f09,ca19242f-47ae-47b1-b85c-d8f99e380197,29/12/2023,784.24,Credit Card
376d9073-589e-472b-883b-1199a6f61b4a,78c7ab77-42af-4d36-8147-747313bf3368,22/11/2023,570.02,Cash
9154cf68-b457-46a6-876d-5815e01ba058,c39343a4-7273-4f8d-882c-94005cf70af4,13/04/2024,670.93,Credit Card
c9b8959f-892e-4395-98f3-cfa1a5947b2b,e2ef4005-45ba-4338-b6b0-20c0298f69b3,02/10/2024,805.66,Credit Card
a7ef82bd-a96e-479b-80a8-d1add774f6a4,3897d051-6a45-42d5-8267-ea3208987e0f,14/06/2024,209.42,Credit Card
feee507c-ada3-4ce7-91b4-3d7138e0f668,cc2838d7-e66b-4dc9-b9be-70747f8dcf36,11/01/2024,39.14,Debit Card
20dd0b98-ca66-4cd2-861d-b3638d35939a,0f221489-5f3c-46cd-8126-5270da1aeb99,12/12/2023,333.49,Cash
5608c2ec-3eb6-40b1-bca0-b317465dbfac,75baf235-001c-4aea-882e-00ad7bdbf1b7,09/06/2024,283.97,PayPal
cf1469a7-5b6e-4a67-96d6-7406c2edf123,8d50670f-210d-4fb2-98aa-2e8a46c20f53,26/11/2023,675.03,Debit Card
e9973280-9884-4dfc-ad88-5fb880a2ecf4,e9418207-8616-428f-8e1c-eb342eb86905,06/07/2024,840.29,PayPal
14d0ca23-26a0-4cff-8f92-bc6fe0aa14ea,7edb38aa-2d4d-4784-8be7-c0c2efb80c81,04/01/2024,221.66,Cash
fc5caf90-d483-42f9-b84f-bee4554f5920,1b81040f-184e-47c7-b6f7-86c39fb5c69d,13/01/2024,445.15,Cash
24ae24b8-4365-4842-81e1-07f041a225f2,1b81040f-184e-47c7-b6f7-86c39fb5c69d,07/01/2024,209.91,Credit Card
a9392584-f1db-414c-b44d-2d3fd786e665,16b9b3ac-8c03-4f25-aee4-76cd0ffe6639,12/12/2023,127.92,Debit Card
c6d68a38-31c6-470d-b040-3966a2b6083a,42fd0390-a79d-463a-ac0b-30e828f13f50,11/02/2024,981.91,Debit Card
dbf70ce7-af61-4bfc-83df-a7e177bbc7ec,5d7a4c06-1390-4d43-a997-1a2c6bb6813d,13/12/2023,448.56,Credit Card
37921999-dd4f-4ea5-859d-4ea4913fdb40,b5dfd8da-bab8-498e-9789-a2435c59d19f,23/09/2024,76.64,Debit Card
a21b1ada-7a11-4800-8006-7f5924d2a78d,ce278477-688b-4b0e-8b24-644ac8ac00b2,02/07/2024,382.09,Bank Transfer
613f3d18-a45f-4cf7-ac9f-36c26ce1475f,d7294bc8-a5bf-45f9-bca2-11eb5425be9a,25/02/2024,372.36,PayPal
492d7aac-6fb1-4eb4-bb50-06fc870e31ba,baba7087-8d29-4f61-8ead-4faba283f5b5,20/03/2024,895.27,Cash
1d323c7f-6878-4078-8204-6c06a7e557ce,75baf235-001c-4aea-882e-00ad7bdbf1b7,07/06/2024,652.23,Cash
ce06fc19-085c-447c-b8f2-c760a557176d,70d7a9e6-236f-4c21-b59d-2226b16bf118,13/12/2023,232.76,Bank Transfer
dbb43bbd-e3fd-496a-ac4b-74543083480c,aa5892c8-4edf-486a-a56e-09e3b81bdd8e,12/03/2024,230.78,Bank Transfer
eb9cf383-139d-42be-925f-c664245bc8e4,7edb38aa-2d4d-4784-8be7-c0c2efb80c81,06/12/2023,975.18,Debit Card
974f2097-79cb-45d2-a9c6-194e59fed308,2d77189a-7851-45aa-9a25-7e9c20a70e45,14/05/2024,154.79,Cash
2deebbcb-1565-4014-b6ae-e796011ceffd,e4437555-ff04-4b27-8435-b81f8c0ce9f6,13/12/2023,557.88,Cash
bd740ddb-7fbe-4521-b7fc-b6bbba3cbe91,5fa4c487-f81b-45b2-9eb1-12a77cf6cc8a,08/01/2024,45.28,Cash
390a539c-2183-40ce-aa5a-81518059c60c,f259c312-fb0d-43b2-ad67-29ab97ecf7da,05/05/2024,94.67,Bank Transfer
a31f6c58-bed9-435f-bc3b-06a0033b34e0,7fd6fbad-3bb1-46e7-87f8-5af2cd23100b,23/07/2024,357.48,PayPal
61a484bc-45c9-4dd3-b115-7011b70bdd93,2bcca223-b7e9-4cce-83fb-931abef3d85a,21/01/2024,432.05,Debit Card
be67ed89-ef21-4faf-949e-6adcc8fcbd82,173685b3-8fb2-4c3e-be7a-915139427103,15/06/2024,181.15,Debit Card
2280ce3d-34ce-4055-9f61-9485517447de,8db8992c-7ace-45b3-b23f-bb8b2b16612f,07/04/2024,766.39,Cash
1e1bb578-eb4d-44ed-b0a0-3cca245fe184,578d190a-e69d-44b4-84df-21af3e6d0a5f,26/02/2024,106.88,PayPal
c1536d4a-e872-466a-90bb-4c212c6c202b,5d35181e-7d51-45b5-938f-d016e76b42f1,07/03/2024,681.48,PayPal
7ec7d39f-a977-4e09-9c6f-4d802be86964,d7294bc8-a5bf-45f9-bca2-11eb5425be9a,27/03/2024,423.48,PayPal
6d0fd8bb-3578-42c9-94ed-cb03e4a40fb2,cc2838d7-e66b-4dc9-b9be-70747f8dcf36,29/10/2023,334.31,Credit Card
64a16c5f-8dee-451e-a632-e77f019951d3,849216c1-5b35-4461-8761-76f3fd34a760,16/07/2024,558.04,Cash
c7607a8b-f4a0-4850-aea2-74bb5300d184,1ab405b8-4aa2-4087-b3c4-ed39c3911fba,20/02/2024,982.46,Debit Card
2736f292-95a1-483f-9fc5-e4015db78529,ca294d49-db75-4c24-a958-11f2373cb76d,15/07/2024,837.2,Bank Transfer
7de4232f-06fc-40ad-b43c-239eb83e767c,ca294d49-db75-4c24-a958-11f2373cb76d,23/11/2023,382.49,Debit Card
c8fb22b0-d72b-410d-b634-f226a24eae45,5ae2ee97-00a3-436e-aff6-d720ec020dd0,05/01/2024,646.58,Cash
c7f7a00c-d9e9-41fd-87fd-2bda10bd843e,16b9b3ac-8c03-4f25-aee4-76cd0ffe6639,27/05/2024,586.02,Bank Transfer
05bcd33f-fb2d-4b1a-91e3-6c908187a1dd,146721b0-4519-4ddb-bcf3-e3a6f6eac2dc,06/01/2024,683.14,Credit Card
35341417-698e-407e-889f-cf4d19933128,35bbf576-1043-471e-afe5-3bf7724b9fe2,19/02/2024,269.58,Bank Transfer
100c10f2-2045-4e97-a1b1-5b3f3f9d57d6,2d77189a-7851-45aa-9a25-7e9c20a70e45,17/11/2023,311.72,PayPal
d69810c9-dda3-4426-a2d4-40607e41de0b,fd7e3853-e4b0-4e40-9b8c-99decef76a41,01/11/2023,881.43,Bank Transfer
44ab2aa5-b161-4744-8620-4e27e7499d40,812e3bb2-2986-4223-b75d-dab904a70db6,09/12/2023,521.58,Bank Transfer
fdb6be27-2118-4274-b1e7-47390f29fe58,3897d051-6a45-42d5-8267-ea3208987e0f,04/07/2024,989.19,Debit Card
4361e725-575c-4873-9bfc-ddff570e694e,fb87ffbd-82d5-4dc7-8632-c538dd1c7c95,23/03/2024,856.81,Cash
